StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,Q1_1,Q1_2,Q1_3,Q1_4,Q1_5,Q1_6,Q21_1,Q21_2,Q21_3,Q21_4,Q21_5,Q21_6,Q2,Q3,Q4,Q4_11_TEXT,Q5,Q6,Q6_5_TEXT,Q7,Q7A,Q17,Q7B,Q7B_3_TEXT,Q11_1,Q8,Q9,Q9_5_TEXT,Q10,Q12,Q12A,Q13,Q13A,Q20,Q22,Q8 - Topics
12/1/2016 9:13,12/1/2016 9:41,IP Address,130.132.173.10,100,1700,TRUE,12/1/2016 9:41,R_29v9o2AXoNtLZA0,,,,,41.30940247,-72.9240036,anonymous,Car,I don't travel during this time,I don't travel during this time,Car,I don't travel during this time,Car,Home to work,Work to elsewhere,Work to elsewhere,Home to work,I don't travel during this time,Home to elsewhere,,East Rock,Science Hill,,,Security presence,,No,,,Don't feel safe biking in traffic,,15,,Yale provided incentives for using CT transit instead of a car,,No,No,,No,,No,Yes,
12/1/2016 9:35,12/1/2016 9:42,IP Address,130.132.173.211,100,389,TRUE,12/1/2016 9:42,R_3ltT3cnZVohiBa3,,,,,41.30940247,-72.9240036,anonymous,Fixed route shuttle,I don't travel during this time,I don't travel during this time,Walk,I don't travel during this time,Car,Home to work,I don't travel during this time,I don't travel during this time,Work to home,I don't travel during this time,Home to elsewhere,To-door shuttle (Law/Med),Downtown,Science Hill,,,,,No,,,"Other (please specify),Don't feel safe biking in traffic",I prefer to walk,8,Space out the orange and blue lines in the morning so they don't travel in pairs--it would be more useful to have individual shuttles come more frequently than to have two shuttles arrive in a caravan.,Yale provided graduate students with cheaper/free passes,,No,No,,No,,No,Yes,Unknown
12/1/2016 9:40,12/1/2016 9:43,IP Address,130.132.173.127,100,199,TRUE,12/1/2016 9:43,R_2QRRrx985mDeCD3,,,,,41.30940247,-72.9240036,anonymous,Walk,Walk,Walk,Car,Car,Car,Home to work,Work to home,I don't travel during this time,Work to home,Home to elsewhere,Home to elsewhere,To-door shuttle (Law/Med),East Rock,"Science Hill,West campus",,pretty much everywhere after dark,"Improve lighting,Security presence",,No,,,"Because the commute is too short/long,Due to weather considerations",,10,,"No, I wouldn't be interested",,No,No,,No,,No,Yes,
12/1/2016 9:42,12/1/2016 9:47,IP Address,130.132.173.145,100,261,TRUE,12/1/2016 9:47,R_aWQx3CQpWnA2uqZ,,,,,41.30940247,-72.9240036,anonymous,Fixed route shuttle,Fixed route shuttle,Fixed route shuttle,Door-to-door shuttle,I don't travel during this time,Fixed route shuttle,Home to work,Work to elsewhere,Work to home,Work to home,I don't travel during this time,Home to elsewhere,To-door shuttle (Law/Med),East Rock,"Science Hill,West campus",,,"Improve lighting,Blue light",,No,,,"Lack of bike paths,Due to weather considerations,Don't feel safe biking in traffic",,5,,I already use CT transit,,"Yes, I have and use the app",No,,No,,No,Yes,
12/1/2016 9:47,12/1/2016 9:52,IP Address,128.36.7.84,100,301,TRUE,12/1/2016 9:52,R_RaU1wAbt42UNGuJ,,,,,41.30940247,-72.9240036,anonymous,Walk,Walk,Walk,Walk,I don't travel during this time,Walk,Home to work,Work to elsewhere,Work to home,Home to elsewhere,Prefer not to answer,Home to elsewhere,,East Rock,"Science Hill,York St.",,where the protesters next to Planned Parenthood stand,,,No,,,"Because the commute is too short/long,Don't feel safe biking in traffic",,3,"there's no shuttle that goes directly to East Rock, they all seem to go up Prospect Hill first — I don't want to take a 30 minute shuttle ride when it's only 12 minutes for me to walk to my apartment",Yale provided graduate students with cheaper/free passes,,No,No,,No,,No,Yes,Unknown
12/1/2016 9:48,12/1/2016 9:52,IP Address,24.60.167.105,100,225,TRUE,12/1/2016 9:52,R_3ML4ucJ4lRz1ho4,,,,,41.30940247,-72.9240036,anonymous,Walk,Walk,Walk,To-door shuttle (law/med),Door-to-door shuttle,Fixed route shuttle,Home to work,Home to work,Home to work,Work to home,Home to elsewhere,Home to elsewhere,,East Rock,"Other (please specify),Prospect",home ,,,,Yes,,,,,10,cutting off the orange line shuttle in east rock from 11AM to 4PM is annoying.,"No, I wouldn't be interested",,"Yes, I’ve heard of it",No,,No,,No,Yes,Unknown
12/1/2016 9:50,12/1/2016 9:53,IP Address,130.132.173.21,100,173,TRUE,12/1/2016 9:53,R_ZjAtLAvni20jhkd,,,,,41.30940247,-72.9240036,anonymous,Walk,I don't travel during this time,I don't travel during this time,Uber/taxi,Uber/taxi,Walk,Home to work,I don't travel during this time,I don't travel during this time,Work to home,Home to elsewhere,Home to elsewhere,To-door shuttle (Law/Med),East Rock,Science Hill,,No,"Improve lighting,Security presence,Blue light",,No,,,Don't feel safe biking in traffic,,7,,"Yale provided graduate students with cheaper/free passes,Yale provided incentives for using CT transit instead of a car",,No,No,,No,,Yes,Yes,
12/1/2016 10:02,12/1/2016 10:08,IP Address,172.58.217.198,100,354,TRUE,12/1/2016 10:08,R_2aysRNAdjtwlaCN,,,,,42.24229431,-71.80989838,anonymous,Walk,Walk,Walk,Door-to-door shuttle,Door-to-door shuttle,Walk,Work to home,Home to elsewhere,Home to elsewhere,Home to elsewhere,I don't travel during this time,Work to elsewhere,,Prospect Hill,"Science Hill,Prospect",,,Security presence,,No,,,Because the commute is too short/long,,15,Improve response time ,"Yale provided graduate students with cheaper/free passes,Yale provided incentives for using CT transit instead of a car",,No,No,,No,,No,Yes,Unknown
12/1/2016 10:15,12/1/2016 10:18,IP Address,130.132.173.16,100,166,TRUE,12/1/2016 10:18,R_3nTRTPkYgeUd0Qp,,,,,41.30940247,-72.9240036,anonymous,Walk,Walk,Walk,Walk,Walk,Walk,Work to home,Work to elsewhere,Work to home,Home to elsewhere,I don't travel during this time,Work to home,"CT transit,Fixed route shuttle,Door to door shuttle,To-door shuttle (Law/Med)",East Rock,Science Hill,,,,,Yes,,,,,10,,Yale provided graduate students with cheaper/free passes,,No,No,,No,,No,Yes,
12/1/2016 10:15,12/1/2016 10:21,IP Address,130.132.173.151,100,310,TRUE,12/1/2016 10:21,R_Ap5NlyZ8mDYfjS9,,,,,41.30940247,-72.9240036,anonymous,Walk,I don't travel during this time,I don't travel during this time,Walk,I don't travel during this time,Walk,Home to work,I don't travel during this time,I don't travel during this time,Work to home,I don't travel during this time,Home to elsewhere,,East Rock,Science Hill,,No,,,No,,,Because the commute is too short/long,,0,,"No, I wouldn't be interested",,"Yes, I have the app but don’t use it",No,,Yes,,No,Yes,
12/1/2016 10:20,12/1/2016 10:24,IP Address,130.132.173.12,100,252,TRUE,12/1/2016 10:24,R_1pRRWR86If9vN8F,,,,,41.30940247,-72.9240036,anonymous,Walk,I don't travel during this time,Walk,Car,I don't travel during this time,Car,Home to work,I don't travel during this time,Work to home,Home to elsewhere,I don't travel during this time,Home to elsewhere,To-door shuttle (Law/Med),East Rock,Science Hill,,,,,No,,,"Because the commute is too short/long,Due to weather considerations,Don't feel safe biking in traffic",,10,"More shuttles during rush hour - I occasionally take the shuttle home at this time, and multiple times have been turned away because the shuttle that pulls up is at capacity.",Yale provided graduate students with cheaper/free passes,,No,No,,No,,No,Yes,Unknown
12/1/2016 10:28,12/1/2016 10:31,IP Address,130.132.173.96,100,171,TRUE,12/1/2016 10:31,R_1HiPgnT8gS65lTk,,,,,41.30940247,-72.9240036,anonymous,Walk,Walk,Walk,Walk,I don't travel during this time,Walk,Home to work,Work to elsewhere,Work to home,Home to elsewhere,I don't travel during this time,Home to elsewhere,,Downtown,Hillhouse area,,,,,No,,,"Lack of bike paths,Don't feel safe biking in traffic",,5,,"Yale provided graduate students with cheaper/free passes,Yale provided incentives for using CT transit instead of a car",,No,No,,No,,No,Yes,
12/1/2016 10:26,12/1/2016 10:32,IP Address,130.132.173.126,100,308,TRUE,12/1/2016 10:32,R_33pWueO0Ra0jz2S,,,,,41.30940247,-72.9240036,anonymous,I don't travel during this time,Walk,Walk,Walk,I don't travel during this time,Walk,I don't travel during this time,Home to work,Work to elsewhere,Work to home,I don't travel during this time,Home to elsewhere,"CT transit,To-door shuttle (Law/Med)",Other,"Science Hill,Hillhouse area",,,,,No,,,"Because the commute is too short/long,Due to weather considerations,Don't feel safe biking in traffic",,5,Make an online shuttle app (like uber) where you can simply request a ride without calling,"No, I wouldn't be interested",,No,No,,No,,No,Yes,Unknown
12/1/2016 10:31,12/1/2016 10:34,IP Address,130.132.86.198,100,183,TRUE,12/1/2016 10:34,R_3GcVHga2QnaPuAZ,,,,,41.30940247,-72.9240036,anonymous,Walk,Walk,Walk,Walk,I don't travel during this time,Walk,Home to work,Work to elsewhere,Work to elsewhere,Work to elsewhere,Work to home,Work to home,To-door shuttle (Law/Med),East Rock,Science Hill,,Mansfield Street,Security presence,,No,,,Because bikes are expensive,,15,Nothing,Yale provided graduate students with cheaper/free passes,,No,No,,No,,Yes,Yes,Unknown
12/1/2016 10:44,12/1/2016 10:54,IP Address,130.132.173.74,100,575,TRUE,12/1/2016 10:54,R_2SqKa2acd8Zj8GA,,,,,41.30940247,-72.9240036,anonymous,Bike,Bike,Bike,Bike,I don't travel during this time,Uber/taxi,Home to work,Home to work,Work to home,Home to elsewhere,I don't travel during this time,Home to elsewhere,To-door shuttle (Law/Med),East Rock,"Science Hill,Hillhouse area",,,Shuttle access,,Yes,,,,,10,"Orange shuttle service during the day from East Rock would be much appreciated; especially during bad weather, it is difficult to get to campus by bike after 11am.",Other (please specify),if the bus came more frequently,No,No,,No,,No,Yes,Unknown
12/1/2016 10:51,12/1/2016 10:55,IP Address,130.132.173.151,100,288,TRUE,12/1/2016 10:55,R_21zxf2w1Wi4pfxI,,,,,41.30940247,-72.9240036,anonymous,Walk,Walk,Walk,Car,Uber/taxi,Car,Home to work,Work to elsewhere,Work to home,Home to elsewhere,Home to elsewhere,Home to elsewhere,To-door shuttle (Law/Med),East Rock,Science Hill,,walking around East Rock (sometimes),"Shuttle access,Security presence,Other (please specify)",Faster service for Yale door-to-door shuttles would help a lot.,No,,,Other (please specify),My bike got stolen!,15,"I usually have to wait 40-50 minutes for a shuttle. If there were a door-to-door shuttle app, similar to Uber, where we could share shuttles, that would help a lot.",Yale provided graduate students with cheaper/free passes,,No,No,,Yes,,Yes,Yes,Unknown
12/1/2016 10:48,12/1/2016 11:07,IP Address,130.132.173.229,100,1133,TRUE,12/1/2016 11:07,R_1jw8eGEgkDbfX1Z,,,,,41.30940247,-72.9240036,anonymous,Bike,Bike,Bike,Bike,Bike,Bike,Home to work,Work to elsewhere,Work to elsewhere,Work to home,Home to elsewhere,Home to work,To-door shuttle (Law/Med),Prospect Hill,Hillhouse area,,West of Prospect,"Shuttle access,Improve lighting,Security presence,Blue light",,Yes,,,,,5,"More frequent shuttles because they often fill up, which is super frustrating. Also more routes that go to Union Station.","Yale provided graduate students with cheaper/free passes,Yale groups hosted off-campus events that could be reached by CT transit,Yale provided incentives for using CT transit instead of a car",,"Yes, I have and use the app",No,,No,,No,Yes,Unknown
12/1/2016 11:05,12/1/2016 11:10,IP Address,130.132.173.115,100,266,TRUE,12/1/2016 11:10,R_2fy59VeBiqNARDY,,,,,41.30940247,-72.9240036,anonymous,Walk,Walk,Walk,Fixed route shuttle,Door-to-door shuttle,Walk,Home to work,Home to work,Work to home,Home to elsewhere,I don't travel during this time,Home to elsewhere,,Mansfield/Yale Health area,York St.,,Around the corner of Mansfield and Hillside Pl.,"Security presence,Blue light",,No,,,Because bikes are expensive,,10,,Yale provided graduate students with cheaper/free passes,,"Yes, I’ve heard of it",No,,No,,No,Yes,
12/1/2016 11:04,12/1/2016 11:12,IP Address,130.132.173.99,100,514,TRUE,12/1/2016 11:12,R_2a926b4754aAbRC,,,,,41.30940247,-72.9240036,anonymous,Fixed route shuttle,Fixed route shuttle,Fixed route shuttle,Door-to-door shuttle,Door-to-door shuttle,Fixed route shuttle,Home to work,Home to work,Work to home,Work to home,I don't travel during this time,Home to elsewhere,,Prospect Hill,Cross campus,,Feel unsafe very rarely,"Shuttle access,Improve lighting",,No,,,"Due to weather considerations,Because bikes are expensive",,15,Fixed night shuttle stops farther north on Prospect street,Yale provided graduate students with cheaper/free passes,,No,No,,No,,No,Yes,Unknown
12/1/2016 11:08,12/1/2016 11:14,IP Address,130.132.173.251,100,324,TRUE,12/1/2016 11:14,R_2YM6Md14RF2bYFy,,,,,41.30940247,-72.9240036,anonymous,Bike,I don't travel during this time,I don't travel during this time,Bike,I don't travel during this time,Bike,Home to work,I don't travel during this time,I don't travel during this time,Work to home,I don't travel during this time,Home to elsewhere,To-door shuttle (Law/Med),East Haven,"Science Hill,Cross campus,Old campus",,Grand Ave.,Shuttle access,,Yes,,,,,25,Door-to-door access to Fair Haven!,"I already use CT transit,Yale provided graduate students with cheaper/free passes,Yale groups hosted off-campus events that could be reached by CT transit,Yale provided incentives for using CT transit instead of a car",,No,Yes,,Yes,,No,Yes,Unknown
12/1/2016 11:14,12/1/2016 11:18,IP Address,130.132.173.144,100,252,TRUE,12/1/2016 11:18,R_3oYGjeuWYGr5Jr7,,,,,41.30940247,-72.9240036,anonymous,Walk,Walk,Walk,Car,I don't travel during this time,Door-to-door shuttle,Home to work,Work to elsewhere,Work to home,Home to elsewhere,I don't travel during this time,Home to elsewhere,,East Rock,Science Hill,,Edwards/Prospect; Edwards/Whitney,"Improve lighting,Security presence",,No,,,"Lack of bike paths,Don't feel safe biking in traffic",,10,Additional routes/time (or just buses themselves on the Blue/Orange route) for evenings (5-9 PM) and weekend nights,Yale provided graduate students with cheaper/free passes,,"Yes, I’ve heard of it",No,,No,,No,Yes,Unknown
12/1/2016 11:15,12/1/2016 11:19,IP Address,130.132.173.8,100,290,TRUE,12/1/2016 11:19,R_2XbNxMTIBUwqTta,,,,,41.30940247,-72.9240036,anonymous,Fixed route shuttle,I don't travel during this time,Fixed route shuttle,Car,Car,Car,Home to work,I don't travel during this time,Work to home,Home to elsewhere,Home to elsewhere,Home to elsewhere,,East Rock,Science Hill,,,,,No,,,Because bikes are expensive,,20,It would be nice to have a shuttle stop closer to Payne Whitney Gym.,"Yale provided graduate students with cheaper/free passes,Yale provided incentives for using CT transit instead of a car",,"Yes, I’ve heard of it",No,,No,,No,Yes,Unknown
12/1/2016 11:16,12/1/2016 11:20,IP Address,130.132.173.169,100,270,TRUE,12/1/2016 11:20,R_1exZWzXyW7vhd4v,,,,,41.30940247,-72.9240036,anonymous,Fixed route shuttle,Fixed route shuttle,Fixed route shuttle,Door-to-door shuttle,Door-to-door shuttle,Fixed route shuttle,Home to work,Home to work,Home to work,Work to home,Work to home,Work to home,To-door shuttle (Law/Med),Mansfield/Yale Health area,"Divinity Quad,Hillhouse area,Prospect,Cross campus",,Mansfield and Prospect streets,"Shuttle access,Improve lighting,Security presence,Blue light",,No,,,"Lack of bike paths,Nowhere to store bike (i.e. bike racks),Due to weather considerations,Don't feel safe biking in traffic,Because bikes are expensive",,30,More shuttles,"Yale provided graduate students with cheaper/free passes,Yale provided incentives for using CT transit instead of a car",,"Yes, I have the app but don’t use it",No,,No,,No,Yes,Unknown
12/1/2016 11:24,12/1/2016 11:28,IP Address,130.132.173.152,100,227,TRUE,12/1/2016 11:28,R_1eOGhWp3N3C6I5U,,,,,41.30940247,-72.9240036,anonymous,Walk,Walk,Walk,Car,I don't travel during this time,Walk,Home to work,Work to elsewhere,Work to home,Home to elsewhere,Prefer not to answer,Home to elsewhere,To-door shuttle (Law/Med),East Rock,Science Hill,,No,Shuttle access,,No,,,"Lack of bike paths,Don't feel safe biking in traffic",,10,longer orange line hours during bad weather,Yale provided graduate students with cheaper/free passes,,No,No,,No,,No,Yes,Unknown
12/1/2016 11:28,12/1/2016 11:35,IP Address,130.132.173.248,100,397,TRUE,12/1/2016 11:35,R_71XbpGgkVGwUokd,,,,,41.30940247,-72.9240036,anonymous,Walk,Walk,Walk,Walk,Walk,Fixed route shuttle,Home to work,Work to elsewhere,I don't travel during this time,Work to home,Home to elsewhere,Home to elsewhere,,Downtown,Science Hill,,On Lake Pl. behind the gym,"Improve lighting,Security presence",,No,,,"Nowhere to store bike (i.e. bike racks),Due to weather considerations",,5,,Yale provided graduate students with cheaper/free passes,,"Yes, I’ve heard of it",No,,No,,No,Yes,
12/1/2016 11:18,12/1/2016 11:44,IP Address,130.132.173.102,100,1571,TRUE,12/1/2016 11:44,R_xE1WMCRBL7z7D9L,,,,,41.30940247,-72.9240036,anonymous,I don't travel during this time,Walk,Walk,Walk,Door-to-door shuttle,Walk,I don't travel during this time,Home to work,Work to elsewhere,Work to home,Work to home,Home to work,,East Rock,"Hillhouse area,Prospect",,,,,No,,,"Lack of bike paths,Nowhere to store bike (i.e. bike racks),Due to weather considerations,Don't feel safe biking in traffic",,5,I work at SSS and live on Orange and Humphrey. The shuttle gets home after an hour of exploring the universe.,Yale provided graduate students with cheaper/free passes,,"Yes, I’ve heard of it",No,,No,,No,No,Unknown
12/1/2016 11:40,12/1/2016 11:47,IP Address,130.132.173.10,100,445,TRUE,12/1/2016 11:47,R_2E0hWCk2UGgSorE,,,,,41.30940247,-72.9240036,anonymous,Walk,Walk,Fixed route shuttle,Door-to-door shuttle,I don't travel during this time,Car,Home to work,Work to elsewhere,Work to home,Work to home,I don't travel during this time,Home to elsewhere,To-door shuttle (Law/Med),Other,Science Hill,,Winchester Ave. and Mansfield St.,"Shuttle access,Security presence",,No,,,"Because the commute is too short/long,Due to weather considerations",,10,,Yale provided graduate students with cheaper/free passes,,No,No,,No,,No,Yes,
12/1/2016 11:35,12/1/2016 11:47,IP Address,130.132.173.219,100,713,TRUE,12/1/2016 11:47,R_301uGQDVk8RdfUE,,,,,41.30940247,-72.9240036,anonymous,Fixed route shuttle,Fixed route shuttle,Fixed route shuttle,Door-to-door shuttle,Door-to-door shuttle,Fixed route shuttle,Home to work,I don't travel during this time,I don't travel during this time,Work to home,I don't travel during this time,Home to work,To-door shuttle (Law/Med),Prospect Hill,West campus,,"Mansfield, Winchester, near Med School","Shuttle access,Improve lighting,Security presence",,No,,,"Because the commute is too short/long,Due to weather considerations",,5,"I've had door to door shuttles not drop me off at the location I requested, but rather at a common area for people to walk home in the dark in unsafe areas such as Mansfield and Winchester Avenues. 

We need more West Campus shuttles on weekends (it only comes every hour) 

There should be more Red lines in the mornings, because almost every time I ride it, people are left behind due to the lack of space. 

More security shuttle service vehicles should be available, because sometimes we are forced to wait more than forty minutes for the shuttle to arrive. It's dangerous if we're waiting in an ""unsafe"" area. ",Yale provided graduate students with cheaper/free passes,,"Yes, I have the app but don’t use it",No,,No,,No,Yes,Unknown
12/1/2016 11:49,12/1/2016 11:52,IP Address,130.132.173.133,100,208,TRUE,12/1/2016 11:52,R_DAiIMshrJyH9SU1,,,,,41.30940247,-72.9240036,anonymous,Walk,Fixed route shuttle,Walk,Door-to-door shuttle,I don't travel during this time,Other,Home to work,Work to elsewhere,Work to home,Home to elsewhere,I don't travel during this time,Home to elsewhere,To-door shuttle (Law/Med),East Rock,"Science Hill,Prospect",,,,,No,,,Because the commute is too short/long,,15,,"No, I wouldn't be interested",,"Yes, I have the app but don’t use it",No,,No,,No,Yes,
12/1/2016 11:52,12/1/2016 11:56,IP Address,73.182.204.251,100,232,TRUE,12/1/2016 11:56,R_2VrRuaL9M7DfqsE,,,,,41.30940247,-72.9240036,anonymous,Walk,Walk,Fixed route shuttle,Fixed route shuttle,Door-to-door shuttle,Fixed route shuttle,Home to work,Work to home,Home to work,Home to elsewhere,Home to elsewhere,Home to elsewhere,,Prospect Hill,"Other (please specify),Hillhouse area",Law Library,No,,,No,,,"Because the commute is too short/long,Because bikes are expensive",,15,"Service is subpar most of the times (conductors usually very rude in fixed shuttles, less so in the door to door service)","Yale provided graduate students with cheaper/free passes,Yale groups hosted off-campus events that could be reached by CT transit",,No,No,,No,,No,Yes,Unknown
12/1/2016 11:54,12/1/2016 12:00,IP Address,130.132.173.231,100,373,TRUE,12/1/2016 12:00,R_1jeWofxuFRyhoRv,,,,,41.30940247,-72.9240036,anonymous,I don't travel during this time,Walk,Fixed route shuttle,Door-to-door shuttle,Door-to-door shuttle,Uber/taxi,I don't travel during this time,Home to work,Work to elsewhere,Home to elsewhere,Work to home,Home to elsewhere,To-door shuttle (Law/Med),Prospect Hill,"Science Hill,Hillhouse area,Whitney/Temple (includes SOM),Old campus",,Mansfield street. Whitney and Orange at night. ,"Shuttle access,Other (please specify)","More door to door shuttles available during peak times. Sometimes the wait is over an hour and that's too long to wait, even for a free ride. Especially if the place I'm at is closing or the people are all leaving. Or if it's bad weather. ",No,,,"Other (please specify),Don't feel safe biking in traffic","I don't feel comfortable riding bikes in inclement weather (cold, rain, poor lighting) ",15,More often. ,Yale provided graduate students with cheaper/free passes,,"Yes, I have the app but don’t use it",No,,No,,Yes,Yes,Unknown
12/1/2016 12:04,12/1/2016 12:12,IP Address,130.132.173.6,100,495,TRUE,12/1/2016 12:12,R_2aIvQmbQmGIw9m5,,,,,41.30940247,-72.9240036,anonymous,Walk,I don't travel during this time,Walk,Car,I don't travel during this time,Car,Home to work,I don't travel during this time,Work to home,Home to elsewhere,I don't travel during this time,Home to elsewhere,"CT transit,To-door shuttle (Law/Med)",Mansfield/Yale Health area,"Science Hill,Hillhouse area",,Along Hillside Place/by the parking lot on the corner of Hillside & Prospect,"Shuttle access,Security presence",,No,,,Lack of bike paths,,8,Pleeeease more weekend shuttles! I always end up driving to get to PWG on weekends because the shuttles are so infrequent and don't come by Prospect St. And shuttles to downtown from Science Hill area on weekday evenings/nights -- would greatly facilitate participation in clubs and socializing,"Yale provided graduate students with cheaper/free passes,Yale provided incentives for using CT transit instead of a car",,"Yes, I have the app but don’t use it",No,,No,,No,Yes,Unknown
12/1/2016 12:08,12/1/2016 12:14,IP Address,130.132.173.239,100,335,TRUE,12/1/2016 12:14,R_2f3hm2sIyYawb9U,,,,,41.30940247,-72.9240036,anonymous,Fixed route shuttle,Fixed route shuttle,Fixed route shuttle,Walk,I don't travel during this time,Fixed route shuttle,Home to work,Work to elsewhere,Work to elsewhere,Work to home,Prefer not to answer,Home to work,To-door shuttle (Law/Med),Mansfield/Yale Health area,"Science Hill,West campus",,Science Park/Mansfield/Winchester,Security presence,,No,,,"Nowhere to store bike (i.e. bike racks),Because the commute is too short/long",,27,"For green and purple, the drivers need to know which shifts are door-to-door. It happened many times that the drivers didn't know they should drop off passengers to where they want to go.","Yale provided graduate students with cheaper/free passes,Yale groups hosted off-campus events that could be reached by CT transit,Yale provided incentives for using CT transit instead of a car",,No,No,,No,,No,Yes,Unknown
12/1/2016 12:19,12/1/2016 12:22,IP Address,130.132.173.188,100,203,TRUE,12/1/2016 12:22,R_2X6fWlJuFIdLoTL,,,,,41.30940247,-72.9240036,anonymous,Fixed route shuttle,I don't travel during this time,I don't travel during this time,Door-to-door shuttle,I don't travel during this time,Car,Home to work,I don't travel during this time,I don't travel during this time,Work to home,I don't travel during this time,Home to work,,East Rock,West campus,,Anywhere at night,Shuttle access,,No,,,"Because the commute is too short/long,Due to weather considerations",,10,"More convenient phone communications, instead of being routed to a recording",Yale provided graduate students with cheaper/free passes,,"Yes, I’ve heard of it",No,,No,,Yes,Yes,Unknown
12/1/2016 12:22,12/1/2016 12:29,IP Address,130.132.173.17,100,428,TRUE,12/1/2016 12:29,R_3siR9wGDg5Fani8,,,,,41.30940247,-72.9240036,anonymous,Car,Walk,Walk,Car,I don't travel during this time,Car,Home to work,Work to elsewhere,Work to elsewhere,Work to home,I don't travel during this time,Home to work,"Door to door shuttle,To-door shuttle (Law/Med)",Hamden,"Science Hill,West campus",,None,"Shuttle access,Improve lighting,Security presence",,No,,,Don't feel safe biking in traffic,,10,More consistent arrival and departure times,"Yale provided graduate students with cheaper/free passes,Yale groups hosted off-campus events that could be reached by CT transit,Yale provided incentives for using CT transit instead of a car",,No,No,,No,,Yes,Yes,Unknown
12/1/2016 12:32,12/1/2016 12:44,IP Address,95.128.16.58,100,713,TRUE,12/1/2016 12:44,R_8JoJP39n3DFYipv,,,,,48.85820007,2.338699341,anonymous,Walk,Walk,Walk,Fixed route shuttle,I don't travel during this time,Walk,Home to work,Work to elsewhere,Work to elsewhere,Home to work,I don't travel during this time,Home to elsewhere,To-door shuttle (Law/Med),Mansfield/Yale Health area,Science Hill,,Mansfield street,Security presence,,No,,,"Because the commute is too short/long,Because bikes are expensive",,10,Provide some information about when a shuttle will start running,Yale provided incentives for using CT transit instead of a car,,"Yes, I have the app but don’t use it",No,,No,,No,Yes,Unknown
12/1/2016 12:39,12/1/2016 12:44,IP Address,130.132.173.6,100,256,TRUE,12/1/2016 12:44,R_3MKB42VnaVs54ic,,,,,41.30940247,-72.9240036,anonymous,Walk,Walk,Fixed route shuttle,Door-to-door shuttle,Door-to-door shuttle,Walk,Home to work,Work to elsewhere,Work to elsewhere,Home to elsewhere,Home to elsewhere,Home to elsewhere,To-door shuttle (Law/Med),Mansfield/Yale Health area,Science Hill,,No,,,No,,,Because the commute is too short/long,,45,,"Yale provided graduate students with cheaper/free passes,Yale groups hosted off-campus events that could be reached by CT transit,Yale provided incentives for using CT transit instead of a car",,No,No,,No,,No,Yes,
12/1/2016 11:12,12/1/2016 12:46,IP Address,32.212.56.219,100,5656,TRUE,12/1/2016 12:46,R_2bDAssvkCHtK6J7,,,,,41.30940247,-72.9240036,anonymous,Bike,Bike,Bike,Car,I don't travel during this time,Car,Home to work,Work to elsewhere,Work to home,Home to elsewhere,I don't travel during this time,Home to elsewhere,To-door shuttle (Law/Med),East Rock,"Hillhouse area,Whitney/Temple (includes SOM),Cross campus",,"During the day I feel pretty safe, but generally nowhere in New Haven do I feel totally safe","Improve lighting,Other (please specify)",Systemic problem that is bigger than a band-aid transportation solution ,Yes,,,,,4,More often,"Yale provided graduate students with cheaper/free passes,Yale provided incentives for using CT transit instead of a car",,No,No,,No,,No,Yes,Unknown
12/1/2016 12:50,12/1/2016 12:54,IP Address,130.132.173.13,100,255,TRUE,12/1/2016 12:54,R_2DS0DBfRAmDP2tp,,,,,41.30940247,-72.9240036,anonymous,Walk,Walk,Walk,Car,Car,Walk,Home to work,Work to elsewhere,Work to elsewhere,Work to home,Work to home,Home to work,To-door shuttle (Law/Med),Mansfield/Yale Health area,Science Hill,,,,,No,,,"Due to weather considerations,Because bikes are expensive",,,,"No, I wouldn't be interested",,"Yes, I’ve heard of it",No,,No,,Yes,Yes,
12/1/2016 12:52,12/1/2016 12:55,IP Address,130.132.173.217,100,172,TRUE,12/1/2016 12:55,R_1hZmzkbyt1BdzpJ,,,,,41.30940247,-72.9240036,anonymous,Walk,Walk,Walk,Walk,I don't travel during this time,Walk,Work to home,Work to elsewhere,Work to elsewhere,Home to work,I don't travel during this time,Home to elsewhere,"Fixed route shuttle,Door to door shuttle,To-door shuttle (Law/Med)",East Rock,Science Hill,,walking home at night,"Shuttle access,Improve lighting",,No,,,Nowhere to store bike (i.e. bike racks),,10,need a bus route that goes down to state street (like state and lawerence) to science hill,"Yale provided graduate students with cheaper/free passes,Yale provided incentives for using CT transit instead of a car",,No,No,,No,,Yes,Yes,Unknown
